total player 0 Frame    102 total rec 0.011 MB  send 0.022 MB  time 528.2523 ms aver  rec 0.112 KB  send 0.217 KB  time 5.178944 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    103 total rec 0.012 MB  send 0.022 MB  time 529.252 ms aver  rec 0.113 KB  send 0.217 KB  time 5.138369 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9997 ms
total player 0 Frame    104 total rec 0.012 MB  send 0.022 MB  time 529.252 ms aver  rec 0.112 KB  send 0.215 KB  time 5.088962 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    105 total rec 0.012 MB  send 0.023 MB  time 530.2505 ms aver  rec 0.113 KB  send 0.216 KB  time 5.050004 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9985 ms
total player 0 Frame    106 total rec 0.012 MB  send 0.023 MB  time 530.2505 ms aver  rec 0.111 KB  send 0.214 KB  time 5.002363 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    107 total rec 0.012 MB  send 0.023 MB  time 531.2502 ms aver  rec 0.112 KB  send 0.215 KB  time 4.964955 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9997 ms
total player 0 Frame    108 total rec 0.012 MB  send 0.023 MB  time 532.2506 ms aver  rec 0.113 KB  send 0.216 KB  time 4.928246 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.0004 ms
total player 0 Frame    109 total rec 0.012 MB  send 0.024 MB  time 533.251 ms aver  rec 0.114 KB  send 0.217 KB  time 4.892211 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 1.0004 ms
total player 0 Frame    110 total rec 0.013 MB  send 0.024 MB  time 535.2512 ms aver  rec 0.115 KB  send 0.218 KB  time 4.86592 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 2.0001 ms
total player 0 Frame    111 total rec 0.013 MB  send 0.024 MB  time 535.2512 ms aver  rec 0.116 KB  send 0.219 KB  time 4.822083 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame    112 total rec 0.013 MB  send 0.025 MB  time 536.2405 ms aver  rec 0.117 KB  send 0.220 KB  time 4.787861 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9893 ms
total player 0 Frame    113 total rec 0.013 MB  send 0.025 MB  time 537.1938 ms aver  rec 0.118 KB  send 0.220 KB  time 4.753927 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9533 ms
total player 0 Frame    114 total rec 0.014 MB  send 0.025 MB  time 538.1867 ms aver  rec 0.118 KB  send 0.221 KB  time 4.720936 ms max  rec 0.000 KB  send 0.000 KB  time 2.0044 ms curr  rec ___211 send ___313 time 0.9929 ms
